observation	delta	shape	constant_bytes	skeleton_hash	events	entries	top_entries	top_targets	top_ops	skeleton
exact	+0xd	CCCCCCCCCCCCC	b0=0x47,b1=0x4e,b2=0x04,b3=0x00,b4=0x80,b5=0x00,b6=0x3d,b7=0x01,b8=0x89,b9=0xe8,b10=0x01,b11=0xb9	15ce9f1de36c6877	64	1	102@0x8d71d:64	268@0xb0007:64	RF+0xa/8:6,IPADV+0x6:1,RIP+0x6/2:1,IPADV+0x8:1,RIP+0x8/1:1,IPADV+0x0:1	RF+0xa/8:mov;IPADV+0x6;RIP+0x6/2:mov;RF+0xa/8:mov;IPADV+0x8;RIP+0x8/1:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/4:mov;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/2:mov;WF+0x1dc/4:mov;RF+0xa/8:mov;IPADV+0x9;RIP+0x9/2:movzx;RF+0xa/8:mov;IPADV+0xb;RIP+0xb/2:movzx;RF+0x10f/8:mov;RF+0x170/4:add;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r11
exact	+0x5	VCCVV	b1=0x3d,b2=0x01	e599f4a2bf2998af	50	1	186@0x9dcae:50	257@0xadbfd:25,144@0x95887:9,173@0x9ba74:6,160@0x994cf:4,198@0xa037e:2,256@0xad849:2	RF+0xa/8:4,RF+0x0/8:2,WF+0x23/4:2,RF+0x60/8:2,IPADV+0x1:2,RIP+0x1/2:2	RF+0x23/4:mov;RF+0x0/8:mov;WF+0x23/4:and;WF+0x23/4:add;WF+0x0/8:mov;RF+0x60/8:mov;WF+0x60/8:mov;RF+0xa/8:mov;IPADV+0x1;RIP+0x1/2:movzx;RF+0x0/8:mov;RF+0x60/8:mov;RF+0x194/1:mov;WF+0x71/8:mov;RF+0x71/8:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/1:movzx;RF+0xa/8:mov;IPADV+0x1;RIP+0x1/2:mov;WF+0x71/8:mov;RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:movzx;RF+0x170/4:add;WF+0x170/4:and;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r8
exact	+0x5	CCVVV	b0=0x3d,b1=0x01	60082799a40712cc	45	1	151@0x97311:45	198@0xa037e:16,173@0x9ba74:12,352@0xc1ec4:7,160@0x994cf:6,144@0x95887:4	RF+0xa/8:4,RF+0x60/8:2,RF+0x0/8:2,IPADV+0x0:2,RIP+0x0/2:2,WF+0x71/8:2	RF+0x60/8:mov;RF+0x0/8:mov;WF+0x60/8:mov;WF+0x0/8:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x0/8:mov;RF+0x60/8:mov;RF+0x194/1:mov;WF+0x71/8:mov;RF+0x71/8:mov;WF+0x71/8:mov;RF+0x23/4:mov;WF+0x170/4:add;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/1:movzx;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:mov;RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:movzx;RF+0x170/4:add;WF+0x170/4:xor;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r11
exact	+0x5	CCEEV	b0=0x3d,b1=0x01	093ce999359915fa	44	1	336@0xbe8cd:44	256@0xad849:12,108@0x8f24b:8,173@0x9ba74:8,352@0xc1ec4:7,144@0x95887:5,198@0xa037e:4	RF+0xa/8:4,RF+0x60/8:2,RF+0x0/8:2,IPADV+0x0:2,RIP+0x0/2:2,WF+0x71/8:2	RF+0x60/8:mov;RF+0x0/8:mov;WF+0x60/8:mov;WF+0x0/8:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x0/8:mov;RF+0x60/8:mov;RF+0x194/1:mov;WF+0x71/8:mov;RF+0x81/8:mov;RF+0x71/8:mov;WF+0x71/8:mov;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/1:movzx;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:mov;RF+0xa/8:mov;RF+0x10f/8:mov;IPADV+0x2;RIP+0x2/2:movzx;WF+0x170/4:and;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r10
sampled_long_or_sparse	+0x2a5	sampled	-	62992d249ec8bbe0	42	1	334@0xbdd18:42	354@0xc2241:33,171@0x9b4b3:5,165@0x9a24c:4	RF+0xa/8:4,WF+0xa/8:2,IPADV+0x8:1,RIP+0x8/2:1,IPADV+0xa:1,RIP+0xa/1:1	RF+0xa/8:mov;IPADV+0x8;RIP+0x8/2:mov;RF+0xa/8:mov;IPADV+0xa;RIP+0xa/1:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:mov;RF+0x10f/8:mov;TDYN;RTdyn/8:mov;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/4:mov;WF+0xa/8:sub;WF+0xa/8:add;JMP:rdx
exact	+0x5	CCEEE	b0=0x3d,b1=0x01	7a858c3c1107485e	39	1	251@0xacbc5:39	108@0x8f24b:22,198@0xa037e:17	RF+0xa/8:5,RF+0x0/8:2,IPADV+0x0:2,RIP+0x0/2:2,WF+0x71/8:2,RF+0x81/8:1	RF+0x81/8:mov;RF+0x0/8:mov;WF+0x0/8:mov;RF+0x0/8:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:mov;RF+0x194/1:mov;WF+0x71/8:mov;RF+0x71/8:mov;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/1:movzx;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:mov;WF+0x71/8:mov;RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:movzx;RF+0x170/4:sub;WF+0x170/4:and;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rsi;RF+0xa/8:mov
sampled_long_or_sparse	+0x78	sampled	-	a351481268580457	39	1	246@0xab427:39	165@0x9a24c:31,354@0xc2241:6,171@0x9b4b3:2	RF+0xa/8:4,WF+0xa/8:2,IPADV+0x8:1,RIP+0x8/2:1,IPADV+0xa:1,RIP+0xa/1:1	RF+0xa/8:mov;IPADV+0x8;RIP+0x8/2:mov;RF+0xa/8:mov;IPADV+0xa;RIP+0xa/1:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:mov;RF+0x10f/8:mov;TDYN;RTdyn/8:mov;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/4:mov;WF+0xa/8:sub;WF+0xa/8:add;JMP:r9
exact	+0x5	VVCCV	b2=0x3d,b3=0x01	48e86a113874d570	37	1	348@0xc0d7d:37	352@0xc1ec4:12,257@0xadbfd:7,173@0x9ba74:5,160@0x994cf:5,198@0xa037e:3,108@0x8f24b:3	RF+0x0/8:5,WF+0x170/4:5,RF+0x71/8:4,RF+0x23/4:4,WF+0x23/4:4,RF+0x81/8:3	RF+0x60/8:mov;RF+0x0/8:cmp;WF+0x60/8:mov;RF+0x81/8:mov;WF+0x170/4:and;RF+0x81/8:mov;RF+0x0/8:mov;WF+0x0/8:mov;RF+0x81/8:mov;RF+0x170/4:xor;RF+0x0/8:cmp;RF+0x71/8:add;RF+0x170/4:or;RF+0x0/8:cmp;RF+0x194/1:mov;RF+0x194/1:mov;RF+0x0/8:mov;RF+0x23/4:mov;RF+0x60/8:mov;RF+0x194/1:mov;WF+0x170/4:add;WF+0x71/8:mov;RF+0x71/8:add;WF+0x23/4:or;RF+0x23/4:mov;WF+0x23/4:sub;RF+0x71/8:mov;WF+0x71/8:mov;RF+0x71/8:add;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/1:movzx;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/2:mov;RF+0x23/4:mov;WF+0x23/4:and;WF+0x23/4:sub;RF+0x23/4:mov;WF+0x170/4:or;WF+0x170/4:and;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x10f/8:mov;RF+0x170/4:xor;WF+0x170/4:and;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rsi
exact	+0x5	VVCCV	b2=0x3d,b3=0x01	2a1a0e3c875a5ca5	33	1	74@0x86d43:33	108@0x8f24b:9,160@0x994cf:9,352@0xc1ec4:5,198@0xa037e:4,173@0x9ba74:4,144@0x95887:2	WF+0x23/4:7,RF+0x170/4:6,RF+0x0/8:4,RF+0x71/8:3,WF+0x170/4:3,RF+0x81/8:3	RF+0x71/8:sub;RF+0x170/4:mov;WF+0x23/4:and;WF+0x23/4:sub;RF+0x23/4:mov;WF+0x170/4:sub;RF+0x81/8:mov;RF+0x81/8:mov;RF+0x81/8:mov;RF+0x71/8:sub;WF+0x170/4:xor;RF+0x194/1:mov;RF+0x170/4:xor;RF+0x0/8:cmp;RF+0x170/4:mov;WF+0x23/4:sub;WF+0x23/4:xor;RF+0x170/4:xor;RF+0x0/8:cmp;RF+0x170/4:mov;WF+0x23/4:add;WF+0x170/4:add;RF+0x60/8:mov;WF+0x60/8:mov;RF+0x0/8:mov;WF+0x0/8:mov;RF+0x0/8:mov;RF+0x60/8:mov;RF+0x194/1:mov;WF+0x71/8:mov;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/1:movzx;RF+0x71/8:mov;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/2:mov;WF+0x71/8:mov;RF+0x23/4:mov;WF+0x23/4:and;WF+0x23/4:or;RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rsi
exact	+0x5	CCEEE	b0=0x3d,b1=0x01	f8bf2dc12ad28bdb	27	1	290@0xb4c00:27	257@0xadbfd:17,108@0x8f24b:10	RF+0xa/8:4,RF+0x0/8:2,WF+0x170/4:2,IPADV+0x0:2,RIP+0x0/2:2,WF+0x71/8:2	WF+0x23/4:and;RF+0x0/8:mov;RF+0x23/4:mov;WF+0x0/8:mov;WF+0x170/4:or;RF+0x0/8:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:mov;RF+0x194/1:mov;WF+0x71/8:mov;RF+0x71/8:mov;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/1:movzx;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:mov;WF+0x71/8:mov;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/2:movzx;RF+0x10f/8:mov;RF+0x170/4:add;WF+0x170/4:and;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r11
exact	+0x5	EECCE	b2=0x3d,b3=0x01	357683c184554dbc	27	1	56@0x83e76:27	160@0x994cf:13,173@0x9ba74:10,108@0x8f24b:4	RF+0xa/8:4,RF+0x0/8:2,RF+0x60/8:2,IPADV+0x2:2,RIP+0x2/2:2,WF+0x71/8:2	RF+0x0/8:mov;RF+0x60/8:mov;WF+0x0/8:mov;WF+0x60/8:mov;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/2:movzx;RF+0x0/8:mov;RF+0x60/8:mov;RF+0x194/1:mov;WF+0x71/8:mov;RF+0x71/8:mov;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/1:movzx;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/2:mov;WF+0x71/8:mov;RF+0xa/8:mov;RF+0x10f/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:sub;WF+0x170/4:add;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r14
exact	+0x4	VVVV	-	d0a161d5bd2a4bc5	23	1	65@0x85371:23	253@0xacfb1:4,18@0x7be9b:4,199@0xa0631:2,43@0x8173d:2,337@0xbec0e:2,347@0xc088d:1	RF+0xa/8:2,RF+0x170/4:2,RF+0x23/4:2,WF+0x23/4:2,RF+0x81/8:2,IPADV+0x2:1	RF+0xa/8:mov;IPADV+0x2;RIP+0x2/2:movzx;RF+0x170/4:xor;RF+0x23/4:xor;WF+0x23/4:or;WF+0x81/8:mov;RF+0x81/8:mov;RF+0x23/4:mov;RF+0x81/8:mov;WF+0x23/4:sub;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x10f/8:mov;RF+0x170/4:xor;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r13
exact	+0x4	EEEE	-	da7a27945d38b429	20	1	248@0xac110:20	258@0xadf2c:9,168@0x9aa83:4,189@0x9e7af:2,157@0x98a9a:2,124@0x91e81:1,345@0xc02e4:1	WF+0x23/4:6,RF+0x170/4:3,RF+0x23/4:3,RF+0x81/8:2,RF+0xa/8:2,WF+0x170/4:2	RF+0x81/8:mov;RF+0x170/4:mov;WF+0x23/4:sub;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:sub;RF+0x23/4:xor;WF+0x23/4:and;WF+0x81/8:mov;RF+0x170/4:mov;WF+0x23/4:sub;WF+0x23/4:add;RF+0x23/4:mov;WF+0x23/4:xor;WF+0x23/4:sub;RF+0x81/8:mov;RF+0x23/4:mov;WF+0x170/4:xor;RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/2:movzx;WF+0x170/4:xor;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r11
sampled_long_or_sparse	+0x30	sampled	-	734e7936e287de3e	15	1	210@0xa2da3:15	354@0xc2241:7,171@0x9b4b3:6,165@0x9a24c:2	RF+0xa/8:4,WF+0xa/8:2,IPADV+0x8:1,RIP+0x8/2:1,IPADV+0xa:1,RIP+0xa/1:1	RF+0xa/8:mov;IPADV+0x8;RIP+0x8/2:mov;RF+0xa/8:mov;IPADV+0xa;RIP+0xa/1:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:mov;RF+0x10f/8:mov;TDYN;RTdyn/8:mov;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/4:mov;WF+0xa/8:sub;WF+0xa/8:add;JMP:r13
exact	+0x5	CCEEE	b0=0x3d,b1=0x01	8703e8e30c6304bc	12	1	87@0x8a49e:12	257@0xadbfd:4,108@0x8f24b:4,256@0xad849:4	WF+0x170/4:7,RF+0x23/4:3,RF+0x0/8:3,RF+0xa/8:3,RF+0x81/8:2,RF+0x60/8:2	WF+0x23/4:sub;WF+0x170/4:add;WF+0x170/4:or;RF+0x81/8:mov;RF+0x23/4:mov;WF+0x170/4:xor;RF+0x81/8:mov;RF+0x23/4:mov;WF+0x170/4:add;RF+0x60/8:mov;RF+0x0/8:mov;WF+0x60/8:mov;WF+0x0/8:mov;RF+0x170/4:or;RF+0x0/8:cmp;RF+0x23/4:mov;WF+0x170/4:sub;RF+0x0/8:mov;WF+0x170/4:or;RF+0x60/8:mov;RF+0x194/1:mov;WF+0x71/8:mov;RF+0x71/8:mov;RF+0xa/8:mov;WF+0x71/8:mov;IPADV+0x4;RIP+0x4/1:movzx;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:mov;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/2:movzx;RF+0x10f/8:mov;WF+0x170/4:or;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r14
exact	+0x5	EECCE	b2=0x3d,b3=0x01	594cc5391efc9bc8	10	1	153@0x979ab:10	144@0x95887:5,173@0x9ba74:5	RF+0xa/8:4,RF+0x0/8:3,RF+0x60/8:2,RF+0x170/4:2,IPADV+0x2:2,RIP+0x2/2:2	RF+0x0/8:mov;WF+0x0/8:mov;RF+0x60/8:mov;RF+0x170/4:or;WF+0x60/8:mov;RF+0x0/8:cmp;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/2:movzx;RF+0x0/8:mov;RF+0x60/8:mov;RF+0x194/1:mov;WF+0x71/8:mov;RF+0x71/8:mov;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/1:movzx;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/2:mov;WF+0x71/8:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x10f/8:mov;RF+0x170/4:sub;WF+0x170/4:add;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r9;RF+0x23/4:mov
exact	+0x5	ECCEE	b1=0x3d,b2=0x01	0df79344aa823fb1	7	1	240@0xa9cf7:7	173@0x9ba74:5,108@0x8f24b:2	RF+0xa/8:4,RF+0x0/8:2,RF+0x60/8:2,IPADV+0x1:2,RIP+0x1/2:2,RF+0x194/1:2	RF+0x0/8:mov;RF+0x60/8:mov;WF+0x60/8:mov;WF+0x0/8:mov;RF+0xa/8:mov;IPADV+0x1;RIP+0x1/2:movzx;RF+0x0/8:mov;RF+0x60/8:mov;RF+0x194/1:mov;WF+0x71/8:mov;RF+0xa/8:mov;RF+0x194/1:mov;IPADV+0x0;RIP+0x0/1:movzx;RF+0xa/8:mov;IPADV+0x1;RIP+0x1/2:mov;RF+0x71/8:mov;WF+0x71/8:mov;RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:movzx;RF+0x170/4:sub;WF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r8
exact	+0x5	CCCCC	b0=0xce,b1=0x13,b2=0x3d,b3=0x01,b4=0x87	f0b94778403e5af1	6	1	225@0xa6af9:6	144@0x95887:6	RF+0xa/8:4,RF+0x60/8:2,RF+0x194/1:2,RF+0x0/8:2,IPADV+0x2:2,RIP+0x2/2:2	RF+0x60/8:mov;RF+0x194/1:mov;WF+0x60/8:mov;RF+0x0/8:mov;WF+0x0/8:mov;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/2:movzx;RF+0x0/8:mov;RF+0x60/8:mov;RF+0x194/1:mov;WF+0x71/8:mov;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/1:movzx;RF+0x23/4:mov;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/2:mov;WF+0x170/4:or;RF+0x71/8:mov;WF+0x71/8:mov;RF+0xa/8:mov;RF+0x10f/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:xor;WF+0x170/4:and;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rdx
exact	+0x5	CCEEC	b0=0x3d,b1=0x01,b4=0x00	1877bb06df0185e3	6	1	359@0xc3406:6	108@0x8f24b:4,160@0x994cf:2	RF+0xa/8:3,RF+0x0/8:2,RF+0x23/4:2,WF+0x170/4:2,WF+0x71/8:2,WF+0x23/4:2	RF+0x0/8:mov;RF+0x23/4:mov;WF+0x170/4:and;WF+0x0/8:mov;RF+0x0/8:mov;WF+0x71/8:mov;RF+0x71/8:mov;WF+0x71/8:mov;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/1:movzx;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:mov;WF+0x23/4:or;RF+0x23/4:mov;WF+0x23/4:and;IPADV-0x1;RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/2:movzx;RF+0x170/4:add;WF+0x170/4:or;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rbx
exact	+0x5	EEECC	b3=0x3d,b4=0x01	0813fbf40ea2b6ee	6	1	357@0xc29cf:6	352@0xc1ec4:3,144@0x95887:3	RF+0xa/8:4,RF+0x60/8:2,RF+0x0/8:2,IPADV+0x3:2,RIP+0x3/2:2,WF+0x71/8:2	RF+0x60/8:mov;WF+0x60/8:mov;RF+0x23/4:mov;WF+0x170/4:xor;RF+0x0/8:mov;WF+0x0/8:mov;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:movzx;RF+0x0/8:mov;RF+0x60/8:mov;RF+0x194/1:mov;WF+0x71/8:mov;RF+0x71/8:mov;RF+0xa/8:mov;WF+0x71/8:mov;IPADV+0x2;RIP+0x2/1:movzx;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:mov;RF+0xa/8:mov;IPADV+0x0;RF+0x10f/8:mov;RIP+0x0/2:movzx;RF+0x170/4:xor;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rbx
exact	+0x4	EECC	b2=0x00,b3=0x00	63348dbf1b5d466b	5	1	86@0x8a37f:5	310@0xb8556:4,169@0x9af18:1	RF+0x194/1:1,RF+0xa/8:1,IPADV+0x0:1,RIP+0x0/2:1,RF+0x10f/8:1,TDYN:1	RF+0x194/1:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:mov;RF+0x10f/8:mov;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r8
exact	+0x5	CCCCC	b0=0x3d,b1=0x3d,b2=0x01,b3=0x89,b4=0x76	0ee4eb3a42810bb0	5	1	187@0x9e07d:5	173@0x9ba74:5	RF+0xa/8:4,RF+0x0/8:3,IPADV+0x1:2,RIP+0x1/2:2,WF+0x71/8:2,RF+0x170/4:2	RF+0x0/8:mov;WF+0x0/8:mov;RF+0x0/8:mov;RF+0xa/8:mov;IPADV+0x1;RIP+0x1/2:mov;RF+0x194/1:mov;WF+0x71/8:mov;RF+0x71/8:mov;RF+0x170/4:sub;RF+0x0/8:cmp;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/1:movzx;WF+0x71/8:mov;RF+0xa/8:mov;IPADV+0x1;RIP+0x1/2:mov;RF+0x81/8:mov;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:movzx;RF+0x10f/8:mov;RF+0x170/4:sub;WF+0x170/4:add;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r10
exact	+0x5	EECCE	b2=0x3d,b3=0x01	1dadddf7cb32e9db	5	1	13@0x7aee8:5	256@0xad849:4,257@0xadbfd:1	RF+0x0/8:5,RF+0x81/8:4,RF+0x23/4:4,WF+0x23/4:4,RF+0xa/8:3,RF+0x71/8:3	RF+0x81/8:mov;RF+0x23/4:mov;WF+0x23/4:sub;WF+0x23/4:or;RF+0x60/8:mov;RF+0x0/8:mov;WF+0x60/8:mov;WF+0x0/8:mov;RF+0x0/8:mov;RF+0x60/8:mov;RF+0x23/4:mov;WF+0x23/4:or;RF+0x194/1:mov;WF+0x71/8:mov;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/1:movzx;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/2:mov;WF+0x170/4:xor;RF+0x194/1:mov;RF+0x81/8:mov;RF+0x23/4:mov;WF+0x23/4:sub;RF+0x23/4:mov;WF+0x170/4:xor;RF+0x71/8:mov;WF+0x71/8:mov;RF+0x71/8:add;RF+0x170/4:or;RF+0x0/8:cmp;RF+0x170/4:add;RF+0x0/8:cmp;RF+0x81/8:mov;RF+0x71/8:add;RF+0x0/8:cmp;RF+0x81/8:mov;RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r12
exact	+0x5	EECCE	b2=0x3d,b3=0x01	3c54866b6b9d6e78	5	1	130@0x931d3:5	144@0x95887:4,198@0xa037e:1	RF+0x170/4:3,RF+0x0/8:3,WF+0x23/4:3,RF+0x23/4:3,WF+0x170/4:3,RF+0xa/8:3	RF+0x170/4:add;RF+0x60/8:mov;RF+0x0/8:cmp;RF+0x170/4:mov;WF+0x23/4:sub;WF+0x60/8:mov;RF+0x23/4:mov;RF+0x0/8:mov;WF+0x170/4:or;WF+0x0/8:mov;RF+0x23/4:mov;WF+0x23/4:add;WF+0x23/4:sub;RF+0x0/8:mov;RF+0x60/8:mov;RF+0x194/1:mov;WF+0x71/8:mov;RF+0x23/4:mov;WF+0x170/4:add;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/1:movzx;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/2:mov;RF+0x71/8:mov;RF+0x81/8:mov;WF+0x71/8:mov;RF+0x81/8:mov;RF+0x81/8:mov;RF+0xa/8:mov;RF+0x10f/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:add;WF+0x170/4:or;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r13
exact	+0x5	CCCCC	b0=0x3d,b1=0x01,b2=0x03,b3=0x6c,b4=0xa7	a9ce15d751900283	4	1	231@0xa799b:4	198@0xa037e:4	WF+0x170/4:6,RF+0x0/8:5,WF+0x23/4:4,RF+0x194/1:4,RF+0x170/4:4,RF+0x23/4:3	RF+0x23/4:mov;WF+0x23/4:add;WF+0x23/4:xor;RF+0x71/8:xor;RF+0x81/8:mov;RF+0x194/1:mov;RF+0x23/4:mov;RF+0x0/8:mov;WF+0x170/4:add;WF+0x0/8:mov;RF+0x60/8:mov;RF+0x194/1:mov;WF+0x60/8:mov;RF+0x170/4:or;RF+0x0/8:cmp;RF+0x81/8:mov;RF+0x23/4:mov;WF+0x170/4:add;RF+0x0/8:mov;RF+0x60/8:mov;RF+0x0/8:cmp;RF+0x194/1:mov;WF+0x71/8:mov;RF+0x170/4:mov;WF+0x23/4:add;RF+0x170/4:and;RF+0x0/8:cmp;WF+0x23/4:sub;WF+0x170/4:xor;RF+0x194/1:mov;WF+0x170/4:xor;RF+0x71/8:mov;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/1:movzx;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:mov;WF+0x71/8:mov;RF+0x81/8:mov;WF+0x170/4:sub;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:movzx;RF+0x10f/8:mov;RF+0x170/4:sub;WF+0x170/4:and;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rsi
exact	+0x5	CCCCC	b0=0x3d,b1=0x01,b2=0x7e,b3=0x59,b4=0xff	2dabe97ee17d83d2	4	1	313@0xb8b42:4	352@0xc1ec4:4	RF+0x170/4:7,WF+0x170/4:6,RF+0x23/4:5,WF+0x23/4:5,RF+0x0/8:4,RF+0x81/8:3	RF+0x81/8:mov;RF+0x81/8:mov;RF+0x23/4:mov;RF+0x60/8:mov;WF+0x170/4:sub;WF+0x60/8:mov;RF+0x194/1:mov;RF+0x170/4:and;RF+0x0/8:cmp;RF+0x71/8:xor;RF+0x194/1:mov;RF+0x81/8:mov;RF+0x170/4:add;RF+0x0/8:cmp;WF+0x170/4:or;RF+0x0/8:mov;WF+0x0/8:mov;RF+0x170/4:mov;WF+0x23/4:sub;RF+0x170/4:mov;RF+0x0/8:mov;RF+0x60/8:mov;WF+0x23/4:xor;RF+0x194/1:mov;WF+0x71/8:mov;RF+0x170/4:mov;WF+0x23/4:sub;RF+0x23/4:mov;WF+0x170/4:xor;RF+0x23/4:mov;WF+0x170/4:and;RF+0x71/8:mov;RF+0x23/4:mov;WF+0x23/4:add;WF+0x23/4:sub;WF+0x71/8:mov;RF+0x23/4:mov;WF+0x170/4:xor;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/1:movzx;RF+0x170/4:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:mov;RF+0xa/8:mov;RF+0x10f/8:mov;IPADV+0x2;RIP+0x2/2:movzx;RF+0x170/4:add;WF+0x170/4:xor;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r14
